SaleID,Date,ProductID,CustomerID,EmployeeID,BranchID,Qty,UnitPrice,Discount,PaymentMethod,DeliveryType,Rating
368,5/2/2024,303,3836,30,18,4,460,15,Apple Pay,Standard,2.8
369,12/20/2023,214,9988,293,5,4,657,5,Cash On Delivery,Same Day,3.5
370,2/14/2024,25,9983,44,2,1,433,29,Cash On Delivery,Same Day,3.2
371,6/9/2024,1,3530,237,2,1,212,4,Visa,Standard,4.2
372,7/11/2024,401,143,204,13,1,351,12,Mada,Express,3.8
373,1/7/2023,174,8186,125,15,1,454,1,Mada,Express,2.5
374,6/23/2023,77,6485,72,5,1,167,17,Apple Pay,Standard,2.6
375,2/18/2025,50,8947,19,4,1,771,29,Mada,Standard,3.4
376,1/6/2023,101,6260,138,19,1,720,29,Cash On Delivery,Same Day,4
377,4/23/2023,462,4614,245,3,1,612,19,Visa,Express,2.7
378,7/26/2024,412,2455,218,8,2,481,23,Apple Pay,Same Day,2.8
379,12/4/2023,196,8305,132,5,5,537,20,Cash On Delivery,Express,3.6
380,1/21/2023,75,2555,56,3,4,668,26,Visa,Same Day,4.6
381,2/6/2023,403,2574,200,11,3,351,22,Visa,Standard,2.9
382,11/30/2023,367,4316,43,17,2,679,20,Mada,Same Day,4.2
383,1/3/2023,486,2796,177,20,3,635,9,Apple Pay,Same Day,4.1
384,1/19/2024,71,2940,215,7,2,358,7,Mada,Standard,3.7
385,5/24/2024,165,2048,148,17,4,552,27,Apple Pay,Express,2.5
386,9/22/2024,9,2135,206,3,2,368,0,Apple Pay,Express,4.4
387,10/14/2023,213,5034,231,14,4,543,16,Apple Pay,Express,3.8
388,7/19/2023,251,1013,284,1,4,469,1,Visa,Standard,3.6
389,2/5/2024,17,7359,297,13,4,714,24,Cash On Delivery,Express,3.9
390,10/28/2024,17,5110,81,20,4,714,27,Mada,Standard,2.6
391,11/1/2023,406,9755,253,4,4,621,10,Visa,Same Day,4.1
392,12/19/2023,435,7665,136,10,4,576,14,Mada,Express,4.2
393,7/22/2023,461,4173,231,4,3,562,5,Cash On Delivery,Standard,4.4
394,2/27/2025,109,3523,90,17,4,504,4,Apple Pay,Same Day,4.4
395,10/8/2024,219,4744,165,9,5,874,4,Cash On Delivery,Same Day,4.4
396,12/17/2023,395,4508,149,14,3,215,20,Mada,Express,4.7
397,11/4/2023,16,3829,15,5,1,281,12,Cash On Delivery,Same Day,4.4
398,7/26/2023,457,9079,289,10,3,690,17,Apple Pay,Express,2.8
399,8/12/2023,128,5720,157,11,2,369,12,Cash On Delivery,Standard,4.5
400,4/15/2025,68,5978,269,20,4,595,24,Cash On Delivery,Standard,3.4
401,12/17/2024,310,8965,77,1,2,638,0,Mada,Express,3.1
402,3/22/2025,326,1278,239,13,1,688,28,Visa,Standard,3.6
403,4/2/2023,498,1888,5,4,3,596,29,Mada,Same Day,4.4
404,8/5/2023,271,1133,56,13,2,699,11,Apple Pay,Standard,3.2
405,7/12/2024,281,7581,38,4,3,645,28,Cash On Delivery,Same Day,2.6
406,9/6/2024,398,7349,33,13,2,469,28,Visa,Express,3.4
407,3/7/2023,225,631,71,4,3,713,20,Mada,Express,2.6
408,1/16/2023,297,582,136,10,2,650,4,Cash On Delivery,Same Day,3.1
409,2/11/2024,385,9272,8,13,3,329,9,Apple Pay,Same Day,4.1
410,10/10/2024,322,8621,97,18,1,446,5,Cash On Delivery,Express,4.8
411,1/24/2025,447,3709,202,15,4,237,22,Mada,Express,3.3
412,8/23/2023,41,9777,32,15,3,250,16,Cash On Delivery,Express,3.2
413,5/18/2023,137,9699,96,14,3,247,7,Mada,Same Day,4.2
414,10/16/2023,411,3257,132,13,1,284,16,Apple Pay,Standard,3.8
415,11/4/2023,382,2202,33,14,4,494,22,Visa,Same Day,4.7
416,9/23/2023,183,4033,273,10,4,559,17,Visa,Same Day,4.7
417,3/31/2025,69,2654,261,19,4,674,20,Visa,Same Day,4.5
418,7/10/2024,235,2925,289,18,5,763,5,Visa,Same Day,3.4
419,5/6/2023,152,350,14,9,2,737,0,Mada,Same Day,4.1
420,2/18/2025,313,7754,205,4,1,386,14,Visa,Same Day,3.4
421,12/21/2024,290,8953,17,12,4,236,12,Cash On Delivery,Express,4.9
422,8/3/2024,221,5545,91,7,2,490,25,Apple Pay,Standard,4.6
423,7/20/2023,17,9746,66,12,3,714,10,Apple Pay,Standard,3.4
424,11/15/2024,355,3575,106,15,4,287,3,Apple Pay,Same Day,2.9
425,5/6/2023,186,3619,272,16,1,473,3,Mada,Express,3.6
426,1/9/2024,63,9129,252,8,2,554,6,Cash On Delivery,Express,4.7
427,12/11/2023,427,1418,289,6,1,197,10,Cash On Delivery,Standard,3.3
428,5/2/2024,113,1146,284,16,5,363,14,Mada,Express,3.3
429,11/28/2024,351,9577,111,12,5,277,2,Mada,Same Day,4.5
430,3/19/2024,143,2606,276,6,3,309,23,Cash On Delivery,Express,4
431,5/8/2023,403,7053,144,7,2,351,2,Apple Pay,Express,4.1
432,11/7/2024,316,8742,73,18,4,785,21,Cash On Delivery,Standard,3.2
433,4/16/2023,342,5153,242,16,3,637,7,Cash On Delivery,Standard,3.6
434,2/5/2025,71,5796,25,19,4,358,1,Cash On Delivery,Same Day,4
435,1/25/2025,54,6485,66,18,3,337,16,Visa,Standard,4.7
436,4/21/2025,150,9370,41,14,3,404,7,Apple Pay,Express,4.4
437,2/13/2025,43,8879,45,11,4,245,10,Visa,Express,2.9
438,2/12/2023,384,6442,65,4,5,417,22,Mada,Standard,3.1
439,12/2/2024,210,6052,128,6,2,299,23,Mada,Standard,3.3
440,3/13/2024,88,5802,75,20,1,388,12,Mada,Express,4.2
441,6/11/2024,32,7173,226,8,5,583,2,Visa,Standard,3.2
442,1/31/2023,165,66,139,10,2,552,14,Visa,Same Day,4.5
443,10/25/2023,391,1985,231,16,4,445,20,Visa,Same Day,4.6
444,8/4/2023,384,1591,178,4,5,417,12,Apple Pay,Express,4.4
445,12/23/2024,454,7104,188,8,2,418,6,Mada,Same Day,3.6
446,2/18/2024,181,914,238,17,4,489,14,Mada,Express,4.6
447,1/6/2025,444,6256,173,1,4,626,13,Cash On Delivery,Express,4.8
448,1/5/2024,295,2425,183,1,5,360,13,Mada,Express,3.6
449,1/22/2025,316,3428,210,12,3,785,4,Cash On Delivery,Same Day,3.7
450,7/4/2023,444,4457,55,9,1,626,0,Visa,Express,3.9
451,11/22/2023,267,9553,146,17,2,527,25,Cash On Delivery,Express,2.5
452,1/8/2023,452,8416,35,18,2,448,15,Mada,Same Day,4.1
453,8/9/2023,272,9531,283,4,5,356,20,Apple Pay,Same Day,2.7
454,4/6/2025,49,3611,260,19,5,670,17,Mada,Standard,3.8
455,12/7/2023,449,45,66,4,4,512,3,Mada,Same Day,4.3
456,6/7/2024,234,525,216,1,1,703,30,Cash On Delivery,Standard,3.6
457,2/26/2024,432,2150,164,5,2,606,9,Mada,Same Day,2.8
458,4/20/2023,266,6615,116,6,5,581,27,Cash On Delivery,Same Day,4.5
459,3/21/2023,42,3379,250,16,2,668,2,Cash On Delivery,Same Day,3.9
460,12/31/2024,60,8011,123,11,2,328,21,Cash On Delivery,Express,4.5
461,5/18/2024,177,6932,176,20,2,288,21,Visa,Express,2.7
462,2/10/2025,266,6945,66,11,4,581,20,Visa,Express,3.5
463,4/25/2024,306,1567,57,15,2,486,24,Visa,Same Day,3.8
464,4/6/2023,100,3199,212,6,5,566,9,Mada,Express,4.5
465,2/16/2024,13,203,97,7,3,590,22,Cash On Delivery,Same Day,5
466,4/1/2024,213,4941,259,15,3,543,20,Visa,Same Day,4.2
467,4/28/2023,156,8443,130,18,2,563,27,Cash On Delivery,Express,4
468,12/4/2023,286,5341,91,4,2,492,16,Cash On Delivery,Same Day,3.2
469,2/26/2025,21,1067,180,2,2,541,10,Mada,Express,3.3
470,7/12/2024,341,6813,195,12,1,674,10,Cash On Delivery,Standard,3.9
471,3/19/2025,220,4367,113,18,4,376,9,Cash On Delivery,Same Day,2.7
472,2/1/2025,158,3906,45,6,3,678,20,Apple Pay,Same Day,4.7
473,3/6/2025,45,7516,14,14,3,624,26,Apple Pay,Standard,4.3
474,1/11/2024,499,6911,229,14,4,841,24,Apple Pay,Standard,4.4
475,8/30/2023,449,9944,216,16,1,512,7,Apple Pay,Same Day,3.6
476,11/15/2023,349,1556,250,15,3,491,1,Visa,Express,4
477,7/10/2023,462,901,63,4,5,612,28,Mada,Express,4.2
478,1/23/2025,469,4023,141,2,5,255,10,Apple Pay,Same Day,4.3
479,4/15/2025,59,869,249,7,2,473,6,Mada,Standard,2.5
480,12/20/2024,204,5893,203,10,4,738,3,Visa,Same Day,3.8
481,6/22/2024,261,8997,256,20,4,599,16,Visa,Same Day,4.6
482,4/21/2024,321,9519,252,20,3,464,15,Mada,Express,3.2
483,10/28/2023,307,6828,45,15,5,435,2,Mada,Same Day,4
484,4/2/2025,465,5806,91,8,5,643,3,Mada,Standard,4.7
485,11/17/2024,493,8467,105,5,4,682,30,Cash On Delivery,Same Day,3.8
486,6/21/2024,218,4943,278,20,5,558,4,Mada,Express,3.1
487,10/18/2024,483,3741,198,11,1,619,1,Visa,Express,3.2
488,1/21/2025,50,7258,140,6,1,771,13,Visa,Express,5
489,7/30/2024,115,4625,111,11,2,323,19,Visa,Same Day,3.6
490,2/1/2023,128,8847,292,14,1,369,8,Apple Pay,Standard,4
491,6/18/2024,28,6950,155,11,2,250,17,Cash On Delivery,Same Day,2.7
492,5/17/2024,356,6173,291,15,4,404,4,Mada,Standard,4.9
493,2/18/2024,101,1119,172,10,3,720,8,Apple Pay,Express,3.4
494,7/25/2024,102,9444,263,7,3,433,27,Visa,Express,4.9
495,6/16/2024,34,5436,92,2,1,622,18,Mada,Same Day,2.6
496,4/17/2023,399,7392,16,6,3,614,1,Apple Pay,Same Day,4.3
497,8/11/2023,94,1272,125,16,2,410,6,Visa,Standard,2.9
498,4/1/2025,33,8399,150,15,1,551,18,Cash On Delivery,Same Day,2.9
499,11/6/2024,39,4823,246,16,5,450,23,Apple Pay,Standard,4
500,5/20/2023,51,8123,18,4,4,231,28,Visa,Standard,4.4
501,2/24/2025,42,5523,175,3,4,668,0,Cash On Delivery,Standard,3.9
502,10/8/2023,121,990,42,8,2,786,21,Visa,Standard,3.5
503,9/16/2024,42,6495,215,11,1,668,12,Apple Pay,Same Day,2.7
504,11/21/2023,180,8705,248,2,4,651,28,Cash On Delivery,Standard,3.6
505,1/16/2024,428,7350,110,15,5,586,14,Mada,Standard,4.7
506,8/12/2024,238,9679,63,6,1,424,18,Apple Pay,Standard,4.1
507,1/8/2025,310,7837,45,16,4,638,0,Cash On Delivery,Standard,2.5
508,3/10/2024,66,2635,88,15,5,712,23,Visa,Same Day,3.3
509,1/1/2023,227,175,259,10,2,520,7,Cash On Delivery,Standard,4.1
510,12/15/2023,21,9242,216,10,4,541,9,Mada,Standard,4.4
511,9/7/2024,277,8376,213,18,3,514,15,Visa,Standard,4.3
512,1/9/2025,358,9525,92,1,2,663,4,Apple Pay,Same Day,3.9
513,1/27/2023,477,3392,207,17,4,350,15,Visa,Same Day,4.9
514,3/15/2025,378,4702,252,18,3,453,10,Cash On Delivery,Standard,4.2
515,8/16/2024,198,2349,167,7,1,747,8,Cash On Delivery,Same Day,3
516,5/13/2023,467,2460,259,4,2,319,5,Visa,Same Day,3.4
517,3/7/2024,133,6443,39,5,2,729,9,Apple Pay,Standard,4.5
518,11/19/2023,375,6060,2,19,3,483,30,Cash On Delivery,Express,2.7
519,3/8/2024,395,2906,292,5,4,215,4,Visa,Same Day,3.6
520,4/4/2025,2,8230,104,18,2,446,1,Cash On Delivery,Express,2.7
521,3/2/2025,74,8654,131,11,5,775,21,Cash On Delivery,Same Day,2.8
522,2/3/2024,236,7838,123,20,5,324,19,Apple Pay,Standard,4.7
523,9/9/2023,401,8282,115,20,2,351,6,Apple Pay,Standard,3.6
524,7/18/2024,220,6530,284,17,2,376,16,Apple Pay,Same Day,3.8
525,1/7/2025,492,7106,230,7,5,648,30,Mada,Same Day,3.4
526,2/8/2023,381,8048,73,8,3,805,25,Apple Pay,Same Day,3.9
527,4/27/2023,252,9499,120,12,2,611,19,Mada,Same Day,4.9
528,8/2/2023,131,4741,207,1,2,479,5,Visa,Express,3.9
529,11/9/2024,238,7110,79,5,4,424,5,Mada,Express,3.6
530,2/28/2024,226,7261,234,15,5,632,21,Apple Pay,Standard,4
531,2/16/2023,39,5880,273,3,5,450,20,Cash On Delivery,Same Day,4.8
532,8/11/2023,257,541,294,19,2,559,11,Apple Pay,Standard,3.7
533,5/24/2023,22,6356,218,6,3,647,3,Mada,Standard,3.1
534,5/25/2024,78,3078,144,18,4,379,12,Visa,Express,3.8
535,4/23/2025,141,6699,57,20,5,545,24,Cash On Delivery,Express,3
536,9/1/2023,298,5970,155,1,4,602,15,Apple Pay,Same Day,3.7
537,12/23/2023,435,7796,105,20,5,576,24,Apple Pay,Same Day,4.2
538,4/21/2024,268,2292,166,2,1,537,17,Visa,Express,3.8
539,1/28/2023,365,9486,182,17,1,508,19,Cash On Delivery,Same Day,4.7
540,10/22/2024,478,5129,292,6,3,699,22,Mada,Same Day,2.7
541,2/12/2025,137,7655,15,10,5,247,23,Apple Pay,Same Day,4.3
542,10/21/2023,250,5269,192,9,2,489,7,Cash On Delivery,Same Day,4
543,5/26/2024,201,9403,52,2,4,346,19,Cash On Delivery,Same Day,2.9
544,1/23/2024,83,1386,73,14,3,795,24,Visa,Express,3.1
545,1/12/2023,18,2226,6,5,4,744,14,Visa,Standard,2.6
546,4/26/2024,434,7159,244,14,5,759,22,Apple Pay,Standard,4.2
547,1/2/2024,460,3938,164,4,3,288,27,Cash On Delivery,Standard,4
548,3/14/2023,6,2539,60,14,5,441,24,Mada,Same Day,3.4
549,9/18/2024,4,1326,28,1,4,544,30,Visa,Same Day,3.8
550,8/22/2024,475,2569,178,19,2,503,27,Apple Pay,Same Day,3.1
551,8/6/2023,183,2974,224,11,2,559,4,Mada,Same Day,4.4
552,7/14/2023,275,9369,159,9,1,272,18,Visa,Standard,2.7
553,7/23/2023,229,3418,206,19,5,618,30,Mada,Express,3.9
554,8/24/2024,163,682,223,19,3,554,15,Mada,Same Day,4.3
555,12/26/2024,345,1068,223,20,3,341,0,Cash On Delivery,Express,3.5
556,5/11/2024,58,4773,33,5,5,337,1,Mada,Express,3.6
557,3/24/2025,98,9849,13,13,5,424,7,Apple Pay,Express,3.2
558,8/19/2024,68,9872,280,15,5,595,24,Cash On Delivery,Express,3.8
559,7/19/2024,493,4701,121,1,2,682,1,Visa,Express,2.7
560,2/23/2023,184,9170,25,11,4,659,29,Apple Pay,Standard,2.8
561,9/26/2023,50,8951,77,14,1,771,11,Cash On Delivery,Same Day,3.2
562,10/6/2023,480,4463,283,3,5,642,30,Mada,Standard,4.7
563,4/15/2024,279,1137,220,12,3,564,19,Apple Pay,Same Day,4.1
564,6/6/2024,483,7494,27,12,3,619,9,Cash On Delivery,Express,3.3
565,3/15/2025,195,775,79,8,1,233,26,Visa,Same Day,5
566,4/21/2023,300,5910,159,9,4,559,0,Mada,Express,4.6
567,3/3/2024,465,6468,114,11,1,643,20,Visa,Same Day,3.6
568,9/24/2024,29,342,185,1,3,835,26,Visa,Standard,3.4
569,7/4/2024,235,9413,220,11,4,763,6,Cash On Delivery,Standard,4.2
570,11/12/2023,128,7988,299,4,5,369,8,Apple Pay,Same Day,2.9
571,6/6/2023,291,1355,22,7,3,465,22,Cash On Delivery,Express,4
572,3/11/2025,14,4457,71,15,4,630,15,Mada,Same Day,3
573,4/14/2023,346,1217,117,6,1,376,26,Mada,Express,3.6
574,4/5/2024,214,3149,69,8,4,657,20,Mada,Express,4.9
575,7/4/2024,404,3988,128,1,5,850,3,Visa,Same Day,4.9
576,8/1/2023,128,5058,252,18,1,369,12,Apple Pay,Express,4.3
577,10/10/2024,93,2514,264,15,3,187,25,Visa,Same Day,3.3
578,2/17/2025,494,8708,283,13,4,547,1,Visa,Standard,2.6
579,11/4/2024,26,5730,185,18,5,283,29,Apple Pay,Standard,2.8
580,11/18/2023,241,4417,191,2,1,623,7,Visa,Same Day,3.9
581,9/27/2024,287,4485,26,16,4,482,19,Mada,Same Day,4.7
582,10/30/2023,267,4442,59,12,1,527,13,Cash On Delivery,Express,4.7
583,4/10/2024,337,1528,175,9,1,715,1,Mada,Same Day,4.8
584,3/14/2024,213,8788,73,13,4,543,17,Visa,Same Day,4.6
585,8/14/2023,161,8154,171,8,4,508,29,Cash On Delivery,Same Day,3.6
586,2/16/2023,310,2764,181,20,5,638,21,Apple Pay,Same Day,3.2
587,4/15/2023,397,7011,68,8,5,591,5,Apple Pay,Same Day,3.6
588,10/23/2024,138,1765,262,10,5,678,16,Cash On Delivery,Express,3.3
589,8/28/2023,454,6618,83,18,5,418,6,Visa,Standard,4.9
590,3/30/2023,338,5911,192,7,2,350,2,Apple Pay,Express,4.2
591,4/14/2025,101,1791,177,14,1,720,30,Cash On Delivery,Express,2.9
592,11/1/2023,260,5026,149,16,2,287,14,Apple Pay,Same Day,2.9
593,5/9/2024,90,6231,117,20,1,322,2,Cash On Delivery,Standard,2.9
594,12/16/2023,88,8564,178,17,5,388,30,Visa,Standard,3
595,1/16/2023,111,8647,161,16,3,320,14,Visa,Same Day,3.2
596,5/3/2024,444,2482,232,7,5,626,18,Cash On Delivery,Express,4.4
597,5/11/2024,178,9663,209,11,4,668,18,Mada,Same Day,2.8
598,6/2/2023,460,5388,125,10,3,288,3,Mada,Standard,2.6
599,3/21/2023,162,9586,134,11,3,481,28,Apple Pay,Same Day,2.8
600,8/31/2023,473,5100,67,17,4,572,17,Visa,Express,2.7
601,10/27/2024,219,6237,45,15,1,874,8,Mada,Same Day,3.3
602,7/3/2023,109,329,126,16,3,504,3,Visa,Same Day,4
603,12/2/2024,142,4896,223,4,4,364,2,Visa,Same Day,3.1
604,1/8/2023,244,1453,218,17,3,503,6,Visa,Express,4.1
605,1/6/2023,260,7979,36,1,5,287,3,Visa,Same Day,4.1
606,11/16/2023,337,9550,154,12,1,715,11,Mada,Same Day,4
607,3/4/2025,354,3104,184,11,5,747,17,Cash On Delivery,Express,3.5
608,2/8/2024,19,6986,240,6,5,315,23,Mada,Standard,2.6
609,3/12/2023,132,6269,124,17,5,634,26,Visa,Standard,2.8
610,4/22/2025,240,9741,87,7,1,665,19,Mada,Same Day,4.8
611,9/14/2023,404,5577,160,13,3,850,0,Apple Pay,Express,4.2
612,12/31/2024,194,2038,2,9,3,514,21,Mada,Standard,2.7
613,2/24/2023,263,468,246,8,2,363,5,Cash On Delivery,Standard,4.6
614,6/20/2023,123,3388,72,15,2,554,25,Cash On Delivery,Express,4.6
615,8/1/2023,314,2395,166,2,3,329,29,Cash On Delivery,Express,3.3
616,1/1/2024,25,3455,134,15,2,433,10,Apple Pay,Express,3.5
617,7/30/2023,423,859,188,9,5,608,30,Visa,Express,4.9
618,1/14/2024,289,1582,240,7,3,336,6,Visa,Standard,4
619,10/10/2024,152,6224,75,14,1,737,26,Mada,Standard,2.6
620,9/19/2023,288,182,235,6,4,311,22,Visa,Express,3.1
621,10/25/2023,358,1494,125,4,4,663,25,Mada,Standard,4
622,3/5/2024,46,5087,103,14,3,666,22,Mada,Standard,4.9
623,3/14/2024,81,668,185,10,2,549,1,Cash On Delivery,Express,3.9
624,7/13/2023,331,8531,295,6,2,416,8,Apple Pay,Same Day,4.6
625,11/23/2023,312,9391,97,18,5,539,9,Visa,Standard,3.9
626,10/13/2023,80,7965,167,3,4,733,10,Apple Pay,Standard,3.2
627,1/11/2024,228,5156,235,12,4,561,3,Apple Pay,Standard,4.6
628,3/22/2024,415,3308,263,20,3,715,17,Apple Pay,Same Day,3.7
629,8/4/2023,217,1316,178,15,1,364,23,Mada,Express,2.9
630,10/21/2024,322,8452,37,8,2,446,15,Visa,Express,4.1
631,11/5/2023,349,4707,135,6,1,491,23,Apple Pay,Same Day,3.2
632,7/31/2024,398,8299,170,15,3,469,16,Apple Pay,Standard,3.6
633,1/6/2024,267,2469,103,18,2,527,11,Visa,Express,2.6
634,2/12/2025,439,5565,99,11,2,666,5,Mada,Same Day,2.7
635,1/22/2023,101,7087,147,13,4,720,30,Apple Pay,Standard,3.1
636,3/1/2024,53,1727,184,16,3,667,0,Mada,Standard,4.8
637,7/3/2023,20,1681,110,1,2,599,22,Apple Pay,Express,4
638,4/9/2023,493,6841,187,4,2,682,19,Apple Pay,Express,3
639,9/26/2023,285,2074,182,9,1,459,29,Apple Pay,Same Day,4.5
640,4/27/2023,322,4833,69,14,2,446,8,Visa,Express,4.8
641,11/26/2023,55,2043,173,2,3,465,26,Cash On Delivery,Same Day,3.9
642,4/9/2025,226,529,253,18,5,632,24,Mada,Standard,2.8
643,3/8/2024,181,8794,52,7,2,489,9,Apple Pay,Express,4.8
644,12/30/2023,362,4403,202,7,3,488,13,Mada,Express,3
645,2/5/2023,199,5591,289,7,1,760,14,Mada,Standard,3.6
646,12/29/2023,91,4806,103,18,1,636,10,Visa,Express,3.6
647,10/16/2024,481,2649,287,16,4,761,20,Cash On Delivery,Express,4.7
648,10/19/2023,450,359,111,11,4,398,21,Apple Pay,Express,4.1
649,9/13/2024,390,1283,274,14,5,308,19,Visa,Express,3.7
650,2/6/2024,288,9331,224,16,5,311,18,Apple Pay,Standard,3.8
651,10/25/2023,56,9208,292,4,5,879,26,Cash On Delivery,Same Day,3.5
652,12/13/2024,89,144,121,3,5,690,1,Apple Pay,Same Day,2.7
653,6/16/2024,173,6496,58,16,3,444,28,Apple Pay,Same Day,3
654,2/5/2023,105,2140,104,6,4,578,16,Cash On Delivery,Same Day,4.9
655,4/12/2025,257,8837,222,18,3,559,26,Visa,Express,2.7
656,12/30/2024,198,6638,83,3,1,747,11,Mada,Same Day,4.3
657,2/17/2024,130,5959,237,7,5,747,21,Visa,Standard,3
658,5/22/2024,10,1088,175,12,4,251,21,Mada,Express,4.2
659,8/10/2024,339,6789,74,15,3,813,1,Visa,Standard,3.5
660,11/3/2023,232,3340,97,11,5,600,8,Apple Pay,Express,2.7
661,1/29/2025,291,1662,142,11,2,465,5,Visa,Standard,4.7
662,3/10/2024,478,2277,281,14,1,699,20,Mada,Standard,4.7
663,2/18/2023,56,9409,283,2,3,879,27,Mada,Same Day,2.8
664,1/3/2023,494,5870,155,4,3,547,25,Mada,Standard,3.4
665,5/5/2024,341,4469,41,8,3,674,22,Apple Pay,Standard,4.2
666,3/15/2023,466,2993,113,14,3,457,5,Cash On Delivery,Same Day,3.6
667,1/27/2025,164,2922,137,8,5,346,9,Visa,Express,4
668,5/10/2023,371,4154,204,1,3,676,0,Mada,Same Day,3.2
669,11/19/2024,323,3888,142,5,3,385,29,Cash On Delivery,Standard,4.1
670,5/30/2024,385,2899,96,15,4,329,0,Mada,Standard,4.1
671,3/13/2025,53,6295,85,5,3,667,12,Mada,Same Day,4.7
672,4/3/2025,400,7999,275,2,5,307,0,Apple Pay,Express,4
673,9/13/2024,432,7133,240,19,1,606,21,Apple Pay,Same Day,4.7
674,3/18/2023,52,7688,163,20,1,741,10,Apple Pay,Express,2.8
675,9/2/2023,29,8174,70,12,2,835,19,Cash On Delivery,Express,3.8
676,2/20/2025,27,7842,158,8,4,481,29,Visa,Standard,3.7
677,3/30/2023,394,8067,189,7,4,724,4,Mada,Standard,2.8
678,1/8/2023,118,3272,123,8,1,755,29,Apple Pay,Same Day,4.9
679,2/20/2025,295,4120,213,9,4,360,29,Mada,Express,4.8
680,4/4/2023,121,9746,36,4,3,786,13,Apple Pay,Standard,3.2
681,2/27/2024,277,7084,155,6,2,514,6,Mada,Same Day,3.3
682,1/31/2023,109,3381,10,19,5,504,20,Visa,Standard,3.9
683,10/17/2024,127,5614,39,12,4,659,6,Cash On Delivery,Same Day,3.7
684,12/23/2024,107,3208,206,10,4,288,10,Mada,Standard,4.8
685,2/11/2025,167,2223,87,6,5,457,6,Apple Pay,Same Day,4.2
686,1/12/2025,426,3064,159,17,3,638,26,Cash On Delivery,Standard,3.9
687,12/30/2023,365,7179,131,20,4,508,14,Visa,Standard,3.1
688,5/3/2023,329,9953,114,12,2,762,15,Mada,Standard,3.5
689,5/28/2023,4,3216,222,10,1,544,29,Mada,Same Day,3.2
690,5/30/2024,80,3349,158,9,4,733,0,Cash On Delivery,Same Day,2.5
691,10/11/2024,205,343,101,5,4,700,30,Apple Pay,Standard,3.2
692,11/22/2024,59,5673,130,4,1,473,4,Cash On Delivery,Standard,4.1
693,4/20/2024,103,2504,212,10,2,465,23,Mada,Express,4.8
694,7/27/2023,208,6350,134,11,3,283,15,Cash On Delivery,Standard,4.1
695,5/5/2024,394,5010,247,20,4,724,12,Cash On Delivery,Standard,4.6
696,2/23/2024,96,3187,198,20,5,346,0,Mada,Standard,3.1
697,3/4/2025,113,9191,68,16,5,363,23,Apple Pay,Express,4.6
698,5/4/2023,1,9880,88,14,4,212,18,Cash On Delivery,Express,3.2
699,7/7/2024,309,5765,145,20,1,405,3,Visa,Standard,3.6
700,3/26/2025,217,3422,64,14,1,364,17,Visa,Standard,4.9
701,4/18/2025,500,6861,77,13,1,373,16,Apple Pay,Express,4.9
702,3/15/2023,235,5028,290,11,4,763,24,Mada,Express,3.9
703,9/21/2024,195,2781,196,3,3,233,19,Apple Pay,Express,4.3
704,2/17/2023,489,8965,232,17,5,603,16,Visa,Express,3.6
705,10/20/2023,8,7908,98,2,2,677,23,Mada,Express,3
706,10/27/2024,71,2277,241,7,1,358,28,Apple Pay,Standard,4.1
707,12/20/2024,492,1596,186,19,3,648,22,Apple Pay,Standard,4.1
708,5/31/2023,488,3228,19,15,2,689,1,Apple Pay,Express,3.4
709,8/13/2024,284,8863,77,8,2,163,19,Visa,Express,2.8
710,5/24/2024,62,7694,124,20,5,512,29,Apple Pay,Standard,4.6
711,4/24/2024,235,6391,81,15,5,763,14,Apple Pay,Express,3.5
712,5/14/2023,326,9719,283,10,2,688,24,Cash On Delivery,Same Day,3.3
713,1/21/2024,156,5552,131,9,5,563,14,Visa,Express,2.6
714,6/24/2024,207,1059,80,1,4,710,9,Visa,Standard,4
715,2/21/2023,64,2838,259,15,2,758,26,Mada,Express,3
716,9/1/2023,389,3580,3,17,3,663,18,Mada,Same Day,4.7
717,12/18/2024,297,7177,282,4,1,650,18,Cash On Delivery,Express,4.7
718,2/10/2025,11,4581,173,1,4,742,18,Visa,Express,4.7
719,4/10/2023,145,9677,123,6,4,472,5,Mada,Express,4.3
720,3/30/2023,144,6190,136,4,4,785,18,Apple Pay,Standard,4.9
721,6/16/2024,415,8622,92,9,1,715,24,Visa,Express,4.9
722,9/4/2023,336,8290,220,8,2,266,3,Apple Pay,Same Day,2.5
723,3/20/2023,461,618,164,16,3,562,7,Cash On Delivery,Same Day,4.8
724,10/2/2023,90,2002,213,11,5,322,22,Visa,Express,3.4
725,12/25/2023,450,1371,274,7,5,398,25,Cash On Delivery,Express,3.3
726,10/17/2023,265,4556,38,4,4,366,22,Cash On Delivery,Same Day,4.6
727,6/24/2023,141,962,246,4,2,545,25,Mada,Express,4.7
728,3/1/2025,427,5586,52,11,5,197,21,Mada,Express,3.9
729,4/7/2023,270,4674,42,4,1,489,12,Mada,Express,3
730,10/11/2024,382,9701,190,8,3,494,12,Apple Pay,Standard,4
731,4/27/2023,50,2304,139,2,5,771,22,Apple Pay,Same Day,3.6
732,4/16/2025,416,6268,42,13,4,538,12,Mada,Express,3.6
733,4/19/2024,204,8662,288,19,2,738,28,Visa,Same Day,3.8
734,3/20/2023,352,3257,236,3,5,717,27,Apple Pay,Same Day,3.7
735,4/1/2023,460,207,228,2,3,288,20,Visa,Same Day,3.1
736,6/13/2024,1,2697,285,1,2,212,30,Mada,Express,2.8
