CustomerID,CustomerName,Gender,Age,City,JoinDate,LoyaltyLevel
472,Customer_472,Male,31,Jeddah,12/29/2021,Platinum
473,Customer_473,Female,38,Khobar,5/21/2022,Platinum
474,Customer_474,Female,20,Jazan,2/14/2025,Platinum
475,Customer_475,Female,43,Jazan,3/1/2025,Bronze
476,Customer_476,Male,46,Khobar,8/21/2025,Bronze
477,Customer_477,Male,51,Taif,3/22/2023,Bronze
478,Customer_478,Female,51,Riyadh,1/24/2022,Gold
479,Customer_479,Female,43,Madinah,5/4/2025,Gold
480,Customer_480,Female,28,Tabuk,8/26/2022,Bronze
481,Customer_481,Male,47,Khobar,7/5/2021,Bronze
482,Customer_482,Male,55,Taif,10/5/2021,Platinum
483,Customer_483,Female,38,Khobar,2/21/2021,Silver
484,Customer_484,Female,55,Makkah,7/21/2023,Bronze
485,Customer_485,Female,38,Dammam,1/11/2025,Bronze
486,Customer_486,Male,25,Khobar,7/22/2024,Gold
487,Customer_487,Male,51,Tabuk,1/28/2025,Silver
488,Customer_488,Female,53,Tabuk,3/31/2021,Silver
489,Customer_489,Female,54,Dammam,11/29/2021,Silver
490,Customer_490,Male,21,Tabuk,9/23/2022,Gold
491,Customer_491,Female,36,Dammam,8/29/2021,Silver
492,Customer_492,Male,18,Jazan,4/17/2025,Gold
493,Customer_493,Male,47,Khobar,10/18/2025,Platinum
494,Customer_494,Male,56,Khobar,5/3/2022,Silver
495,Customer_495,Female,47,Tabuk,6/24/2023,Bronze
496,Customer_496,Male,33,Taif,7/24/2022,Silver
497,Customer_497,Male,29,Dammam,4/23/2021,Gold
498,Customer_498,Male,27,Riyadh,9/28/2024,Gold
499,Customer_499,Female,23,Riyadh,8/12/2021,Platinum
500,Customer_500,Male,28,Madinah,6/5/2024,Silver
501,Customer_501,Female,55,Abha,3/15/2021,Bronze
502,Customer_502,Female,38,Abha,2/16/2023,Bronze
503,Customer_503,Female,53,Jeddah,8/23/2022,Platinum
504,Customer_504,Male,25,Madinah,11/6/2022,Platinum
505,Customer_505,Male,31,Jazan,4/30/2021,Bronze
506,Customer_506,Male,48,Jazan,6/3/2025,Gold
507,Customer_507,Female,56,Abha,6/16/2022,Gold
508,Customer_508,Male,57,Jazan,10/14/2023,Platinum
509,Customer_509,Female,29,Jazan,4/22/2022,Gold
510,Customer_510,Male,18,Jeddah,2/19/2021,Platinum
511,Customer_511,Male,31,Jazan,4/30/2023,Platinum
512,Customer_512,Male,39,Abha,2/22/2024,Silver
513,Customer_513,Male,58,Makkah,11/14/2024,Gold
514,Customer_514,Female,22,Madinah,9/7/2022,Gold
515,Customer_515,Male,25,Abha,12/1/2022,Platinum
516,Customer_516,Male,29,Makkah,11/8/2022,Gold
517,Customer_517,Female,48,Riyadh,8/15/2024,Silver
518,Customer_518,Female,27,Khobar,11/7/2025,Gold
519,Customer_519,Female,44,Riyadh,9/7/2025,Gold
520,Customer_520,Female,53,Taif,2/8/2021,Silver
521,Customer_521,Female,40,Jeddah,11/2/2021,Gold
522,Customer_522,Male,39,Tabuk,7/7/2024,Silver
523,Customer_523,Female,29,Jazan,8/28/2021,Gold
524,Customer_524,Female,20,Madinah,4/28/2023,Bronze
525,Customer_525,Female,33,Abha,7/15/2023,Gold
526,Customer_526,Male,51,Madinah,12/25/2021,Bronze
527,Customer_527,Female,20,Makkah,7/9/2021,Platinum
528,Customer_528,Male,48,Taif,11/12/2021,Silver
529,Customer_529,Female,48,Taif,9/28/2022,Gold
530,Customer_530,Male,24,Taif,10/17/2024,Silver
531,Customer_531,Male,20,Khobar,3/5/2023,Bronze
532,Customer_532,Male,37,Riyadh,11/8/2024,Bronze
533,Customer_533,Female,47,Riyadh,7/31/2021,Gold
534,Customer_534,Male,54,Madinah,8/1/2024,Silver
535,Customer_535,Female,30,Makkah,8/10/2022,Gold
536,Customer_536,Female,46,Jeddah,7/13/2022,Silver
537,Customer_537,Male,35,Jeddah,2/1/2021,Bronze
538,Customer_538,Male,52,Abha,1/31/2024,Gold
539,Customer_539,Female,27,Madinah,3/21/2024,Silver
540,Customer_540,Male,22,Madinah,6/9/2024,Gold
541,Customer_541,Female,21,Dammam,3/1/2021,Platinum
542,Customer_542,Male,24,Tabuk,4/21/2021,Bronze
543,Customer_543,Female,43,Dammam,12/14/2024,Platinum
544,Customer_544,Female,37,Abha,8/2/2025,Silver
545,Customer_545,Male,47,Jazan,9/27/2021,Bronze
546,Customer_546,Female,24,Khobar,9/28/2022,Platinum
547,Customer_547,Female,32,Makkah,10/22/2021,Gold
548,Customer_548,Female,43,Dammam,12/3/2024,Gold
549,Customer_549,Female,47,Khobar,3/3/2021,Bronze
550,Customer_550,Female,25,Abha,9/8/2023,Platinum
551,Customer_551,Male,36,Abha,5/22/2024,Silver
552,Customer_552,Male,43,Jeddah,10/30/2022,Bronze
553,Customer_553,Female,52,Khobar,4/1/2023,Platinum
554,Customer_554,Male,57,Makkah,1/28/2024,Silver
555,Customer_555,Female,42,Jeddah,11/29/2022,Silver
556,Customer_556,Female,45,Jazan,6/1/2025,Gold
557,Customer_557,Male,29,Jeddah,2/23/2025,Platinum
558,Customer_558,Male,55,Jazan,8/7/2023,Gold
559,Customer_559,Male,46,Dammam,9/23/2022,Platinum
560,Customer_560,Male,56,Jeddah,11/4/2024,Platinum
561,Customer_561,Female,49,Riyadh,7/5/2021,Silver
562,Customer_562,Male,55,Riyadh,3/31/2025,Silver
563,Customer_563,Male,46,Taif,8/20/2022,Platinum
564,Customer_564,Female,30,Makkah,10/27/2024,Gold
565,Customer_565,Female,54,Madinah,6/10/2023,Gold
566,Customer_566,Male,55,Riyadh,6/6/2024,Platinum
567,Customer_567,Male,36,Riyadh,1/27/2023,Bronze
568,Customer_568,Male,53,Abha,8/13/2021,Gold
569,Customer_569,Male,33,Tabuk,12/9/2024,Platinum
570,Customer_570,Female,42,Tabuk,2/21/2023,Platinum
571,Customer_571,Male,60,Dammam,8/31/2023,Silver
572,Customer_572,Male,53,Tabuk,9/24/2025,Gold
573,Customer_573,Female,27,Madinah,11/23/2025,Silver
574,Customer_574,Male,18,Jeddah,8/20/2024,Bronze
575,Customer_575,Male,49,Tabuk,10/6/2021,Bronze
576,Customer_576,Male,59,Tabuk,10/28/2025,Platinum
577,Customer_577,Female,57,Dammam,7/20/2023,Platinum
578,Customer_578,Female,42,Abha,4/8/2022,Silver
579,Customer_579,Female,56,Riyadh,3/29/2024,Platinum
580,Customer_580,Male,50,Madinah,4/22/2023,Gold
581,Customer_581,Male,20,Jazan,9/17/2023,Gold
582,Customer_582,Male,55,Khobar,11/15/2024,Bronze
583,Customer_583,Male,51,Madinah,8/11/2023,Bronze
584,Customer_584,Male,33,Khobar,7/15/2024,Bronze
585,Customer_585,Female,57,Riyadh,12/5/2022,Bronze
586,Customer_586,Female,47,Taif,8/19/2023,Gold
587,Customer_587,Female,40,Madinah,8/16/2022,Silver
588,Customer_588,Male,56,Madinah,1/28/2025,Gold
589,Customer_589,Male,58,Khobar,3/30/2024,Silver
590,Customer_590,Male,60,Madinah,7/15/2025,Bronze
591,Customer_591,Female,49,Jeddah,9/17/2021,Bronze
592,Customer_592,Female,34,Dammam,6/15/2024,Gold
593,Customer_593,Female,34,Riyadh,2/27/2025,Bronze
594,Customer_594,Male,55,Dammam,9/11/2024,Platinum
595,Customer_595,Female,29,Madinah,5/22/2025,Silver
596,Customer_596,Female,29,Taif,11/1/2025,Bronze
597,Customer_597,Female,23,Dammam,5/4/2024,Silver
598,Customer_598,Female,44,Tabuk,5/3/2022,Platinum
599,Customer_599,Male,31,Jazan,2/12/2025,Gold
600,Customer_600,Male,59,Madinah,3/28/2025,Bronze
601,Customer_601,Male,28,Khobar,3/28/2023,Platinum
602,Customer_602,Female,48,Taif,4/24/2022,Platinum
603,Customer_603,Female,48,Madinah,10/25/2021,Platinum
604,Customer_604,Male,36,Khobar,2/22/2023,Gold
605,Customer_605,Male,24,Taif,7/29/2024,Gold
606,Customer_606,Female,57,Madinah,11/18/2022,Gold
607,Customer_607,Female,24,Madinah,9/2/2024,Platinum
608,Customer_608,Female,33,Jazan,4/27/2025,Silver
609,Customer_609,Female,29,Abha,1/27/2024,Bronze
610,Customer_610,Male,22,Riyadh,4/23/2023,Bronze
611,Customer_611,Male,46,Abha,3/26/2022,Gold
612,Customer_612,Female,30,Riyadh,2/18/2021,Bronze
613,Customer_613,Male,56,Makkah,5/12/2024,Bronze
614,Customer_614,Male,23,Jazan,9/24/2021,Platinum
615,Customer_615,Male,25,Dammam,6/3/2022,Gold
616,Customer_616,Female,60,Jeddah,8/1/2024,Platinum
617,Customer_617,Female,45,Abha,6/12/2022,Silver
618,Customer_618,Male,35,Riyadh,2/23/2023,Platinum
619,Customer_619,Female,21,Madinah,7/23/2025,Gold
620,Customer_620,Male,46,Jeddah,10/5/2023,Silver
621,Customer_621,Female,29,Khobar,8/11/2021,Silver
622,Customer_622,Female,31,Jazan,8/10/2024,Bronze
623,Customer_623,Female,34,Jeddah,3/13/2021,Bronze
624,Customer_624,Male,54,Madinah,5/11/2025,Platinum
625,Customer_625,Male,49,Dammam,8/30/2024,Bronze
626,Customer_626,Male,60,Tabuk,6/30/2022,Silver
627,Customer_627,Female,43,Jazan,1/8/2021,Platinum
628,Customer_628,Female,45,Tabuk,9/25/2025,Bronze
629,Customer_629,Male,18,Tabuk,11/12/2024,Platinum
630,Customer_630,Male,54,Taif,1/6/2023,Gold
631,Customer_631,Female,43,Riyadh,7/18/2024,Bronze
632,Customer_632,Female,52,Abha,6/14/2021,Platinum
633,Customer_633,Female,59,Makkah,12/28/2021,Bronze
634,Customer_634,Female,60,Makkah,9/5/2022,Platinum
635,Customer_635,Male,58,Abha,9/24/2023,Bronze
636,Customer_636,Female,30,Dammam,3/15/2021,Silver
637,Customer_637,Male,55,Makkah,9/29/2023,Platinum
638,Customer_638,Male,52,Madinah,10/21/2023,Platinum
639,Customer_639,Male,20,Abha,4/25/2021,Gold
640,Customer_640,Male,43,Jeddah,3/10/2022,Platinum
641,Customer_641,Male,55,Makkah,5/28/2021,Bronze
642,Customer_642,Male,49,Riyadh,8/24/2023,Bronze
643,Customer_643,Male,59,Dammam,1/30/2021,Silver
644,Customer_644,Male,37,Jeddah,7/24/2023,Silver
645,Customer_645,Male,24,Jeddah,10/16/2023,Silver
646,Customer_646,Male,30,Tabuk,11/22/2022,Platinum
647,Customer_647,Female,25,Jazan,1/23/2024,Silver
648,Customer_648,Female,31,Riyadh,4/29/2024,Silver
649,Customer_649,Female,22,Jeddah,7/15/2022,Silver
650,Customer_650,Female,28,Abha,2/8/2024,Silver
651,Customer_651,Female,33,Jazan,3/25/2021,Silver
652,Customer_652,Male,58,Jazan,2/10/2023,Silver
653,Customer_653,Male,49,Jeddah,1/14/2021,Bronze
654,Customer_654,Male,23,Jazan,8/5/2022,Platinum
655,Customer_655,Female,26,Makkah,10/21/2021,Gold
656,Customer_656,Female,44,Makkah,12/24/2021,Bronze
657,Customer_657,Male,49,Jazan,6/30/2021,Gold
658,Customer_658,Female,44,Riyadh,2/17/2024,Silver
659,Customer_659,Male,25,Taif,7/15/2021,Gold
660,Customer_660,Male,47,Makkah,7/21/2022,Bronze
661,Customer_661,Male,25,Dammam,11/4/2024,Platinum
662,Customer_662,Female,29,Dammam,10/4/2024,Bronze
663,Customer_663,Male,59,Abha,8/7/2022,Silver
664,Customer_664,Female,34,Abha,6/17/2024,Platinum
665,Customer_665,Male,24,Riyadh,1/6/2024,Silver
666,Customer_666,Male,19,Khobar,11/21/2023,Bronze
667,Customer_667,Male,33,Khobar,4/28/2024,Gold
668,Customer_668,Female,30,Abha,4/17/2022,Bronze
669,Customer_669,Female,32,Jeddah,5/1/2022,Platinum
670,Customer_670,Male,42,Makkah,5/31/2021,Platinum
671,Customer_671,Female,21,Tabuk,10/24/2021,Silver
672,Customer_672,Female,29,Tabuk,2/4/2023,Silver
673,Customer_673,Female,30,Abha,7/7/2022,Silver
674,Customer_674,Female,26,Riyadh,11/18/2024,Bronze
675,Customer_675,Female,26,Jeddah,10/11/2025,Platinum
676,Customer_676,Female,44,Dammam,4/7/2025,Gold
677,Customer_677,Male,36,Jazan,11/18/2021,Silver
678,Customer_678,Male,23,Tabuk,10/22/2025,Platinum
679,Customer_679,Male,55,Khobar,9/11/2025,Platinum
680,Customer_680,Female,18,Tabuk,2/16/2025,Silver
681,Customer_681,Male,38,Tabuk,4/1/2024,Silver
682,Customer_682,Male,54,Riyadh,5/6/2023,Bronze
683,Customer_683,Male,48,Taif,3/10/2021,Platinum
684,Customer_684,Female,48,Jeddah,7/16/2023,Platinum
685,Customer_685,Male,23,Taif,3/23/2025,Bronze
686,Customer_686,Female,31,Dammam,1/5/2023,Gold
687,Customer_687,Male,59,Jeddah,2/2/2021,Platinum
688,Customer_688,Female,28,Khobar,10/24/2025,Bronze
689,Customer_689,Female,47,Dammam,11/26/2025,Platinum
690,Customer_690,Male,41,Khobar,12/12/2024,Bronze
691,Customer_691,Male,42,Abha,12/24/2023,Bronze
692,Customer_692,Female,45,Madinah,11/30/2024,Silver
693,Customer_693,Male,57,Abha,2/15/2025,Bronze
694,Customer_694,Female,21,Jeddah,2/24/2023,Gold
695,Customer_695,Female,57,Riyadh,1/19/2023,Gold
696,Customer_696,Male,59,Taif,12/14/2024,Bronze
697,Customer_697,Male,26,Abha,5/4/2022,Bronze
698,Customer_698,Female,55,Makkah,3/23/2025,Silver
699,Customer_699,Female,40,Madinah,10/29/2023,Platinum
700,Customer_700,Female,21,Jeddah,2/3/2023,Gold
701,Customer_701,Female,49,Taif,12/15/2023,Bronze
702,Customer_702,Female,52,Taif,8/22/2022,Platinum
703,Customer_703,Female,22,Makkah,7/27/2023,Bronze
704,Customer_704,Male,43,Dammam,8/14/2022,Bronze
705,Customer_705,Male,28,Madinah,8/18/2021,Silver
706,Customer_706,Female,27,Makkah,12/3/2023,Bronze
707,Customer_707,Female,44,Taif,9/28/2021,Platinum
708,Customer_708,Female,44,Khobar,2/19/2025,Bronze
709,Customer_709,Female,30,Jeddah,2/15/2021,Silver
710,Customer_710,Female,44,Jazan,12/4/2022,Gold
711,Customer_711,Female,55,Taif,9/21/2025,Platinum
712,Customer_712,Female,37,Jazan,9/28/2021,Gold
713,Customer_713,Male,34,Makkah,9/19/2023,Gold
714,Customer_714,Female,21,Dammam,12/25/2022,Gold
715,Customer_715,Female,28,Jazan,11/26/2021,Gold
716,Customer_716,Male,29,Dammam,11/27/2021,Silver
717,Customer_717,Male,20,Abha,3/22/2024,Silver
718,Customer_718,Female,34,Abha,1/13/2022,Silver
719,Customer_719,Male,60,Abha,12/6/2022,Silver
720,Customer_720,Female,46,Taif,11/29/2021,Gold
721,Customer_721,Male,19,Tabuk,10/20/2023,Silver
722,Customer_722,Female,38,Dammam,1/9/2021,Gold
723,Customer_723,Female,48,Madinah,3/25/2025,Silver
724,Customer_724,Female,39,Jeddah,2/7/2025,Platinum
725,Customer_725,Male,26,Taif,8/28/2021,Gold
726,Customer_726,Male,43,Jazan,9/19/2025,Silver
727,Customer_727,Female,40,Jeddah,10/31/2022,Bronze
728,Customer_728,Male,55,Taif,3/31/2022,Gold
729,Customer_729,Male,19,Jeddah,1/8/2024,Platinum
730,Customer_730,Male,50,Tabuk,2/3/2022,Platinum
731,Customer_731,Female,56,Jazan,11/14/2023,Bronze
732,Customer_732,Female,43,Dammam,1/6/2025,Platinum
733,Customer_733,Female,42,Abha,1/25/2021,Gold
734,Customer_734,Female,40,Madinah,7/2/2023,Bronze
735,Customer_735,Male,46,Tabuk,7/4/2025,Platinum
736,Customer_736,Female,28,Tabuk,2/1/2025,Platinum
737,Customer_737,Male,55,Jazan,6/26/2021,Silver
738,Customer_738,Male,37,Khobar,11/12/2025,Gold
739,Customer_739,Male,55,Tabuk,7/1/2021,Bronze
740,Customer_740,Female,58,Madinah,4/29/2023,Silver
741,Customer_741,Female,54,Dammam,2/13/2022,Silver
742,Customer_742,Female,36,Taif,10/2/2023,Bronze
743,Customer_743,Female,55,Madinah,10/9/2023,Platinum
744,Customer_744,Male,19,Riyadh,11/12/2021,Gold
745,Customer_745,Female,58,Khobar,9/12/2021,Gold
746,Customer_746,Female,29,Khobar,11/9/2024,Silver
747,Customer_747,Male,25,Madinah,10/7/2023,Bronze
748,Customer_748,Female,55,Khobar,3/4/2024,Platinum
749,Customer_749,Female,58,Khobar,11/22/2024,Bronze
750,Customer_750,Female,50,Jazan,2/5/2021,Gold
751,Customer_751,Male,55,Riyadh,10/27/2021,Gold
752,Customer_752,Female,26,Abha,12/1/2021,Bronze
753,Customer_753,Female,41,Tabuk,7/27/2024,Gold
754,Customer_754,Male,36,Madinah,12/21/2023,Bronze
755,Customer_755,Male,58,Dammam,4/16/2025,Bronze
756,Customer_756,Male,52,Abha,11/22/2025,Gold
757,Customer_757,Female,35,Abha,7/16/2021,Gold
758,Customer_758,Male,18,Dammam,11/28/2023,Gold
759,Customer_759,Female,49,Tabuk,11/28/2022,Silver
760,Customer_760,Male,31,Dammam,10/28/2023,Silver
761,Customer_761,Male,53,Jazan,11/13/2024,Bronze
762,Customer_762,Female,47,Jeddah,8/27/2021,Silver
763,Customer_763,Male,48,Abha,10/1/2022,Gold
764,Customer_764,Male,46,Jazan,12/8/2023,Gold
765,Customer_765,Male,37,Riyadh,3/5/2025,Bronze
766,Customer_766,Male,26,Dammam,11/10/2024,Silver
767,Customer_767,Female,26,Makkah,9/24/2021,Bronze
768,Customer_768,Female,25,Jeddah,2/8/2021,Platinum
769,Customer_769,Female,20,Makkah,8/9/2021,Bronze
770,Customer_770,Male,48,Jeddah,6/3/2022,Bronze
771,Customer_771,Male,37,Riyadh,3/26/2025,Bronze
772,Customer_772,Male,56,Makkah,4/18/2024,Silver
773,Customer_773,Male,60,Abha,3/1/2021,Bronze
774,Customer_774,Male,35,Jazan,12/14/2022,Gold
775,Customer_775,Male,50,Jazan,5/11/2022,Bronze
776,Customer_776,Male,55,Riyadh,12/20/2023,Silver
777,Customer_777,Male,36,Dammam,3/25/2025,Bronze
778,Customer_778,Male,31,Taif,10/10/2025,Platinum
779,Customer_779,Female,55,Dammam,6/20/2023,Bronze
780,Customer_780,Male,40,Tabuk,5/19/2023,Silver
781,Customer_781,Male,44,Jeddah,4/9/2025,Gold
782,Customer_782,Male,47,Jeddah,12/1/2023,Silver
783,Customer_783,Female,41,Madinah,2/16/2024,Bronze
784,Customer_784,Male,38,Khobar,8/25/2021,Platinum
785,Customer_785,Female,47,Jazan,2/16/2025,Gold
786,Customer_786,Female,32,Taif,4/15/2023,Gold
787,Customer_787,Female,30,Jeddah,9/19/2025,Platinum
788,Customer_788,Female,29,Riyadh,10/12/2024,Platinum
789,Customer_789,Male,43,Khobar,12/7/2023,Bronze
790,Customer_790,Male,27,Tabuk,4/1/2023,Bronze
791,Customer_791,Male,22,Abha,2/12/2022,Gold
792,Customer_792,Male,56,Tabuk,9/9/2021,Silver
793,Customer_793,Female,49,Madinah,4/16/2025,Gold
794,Customer_794,Female,40,Khobar,9/27/2024,Platinum
795,Customer_795,Female,50,Madinah,10/29/2021,Platinum
796,Customer_796,Male,25,Madinah,9/30/2023,Platinum
797,Customer_797,Male,58,Dammam,3/2/2021,Bronze
798,Customer_798,Male,22,Khobar,10/20/2024,Bronze
799,Customer_799,Male,42,Jazan,10/23/2024,Gold
800,Customer_800,Male,37,Jazan,6/30/2024,Bronze
801,Customer_801,Male,60,Taif,4/21/2025,Platinum
802,Customer_802,Female,30,Madinah,9/17/2024,Platinum
803,Customer_803,Female,50,Madinah,1/16/2024,Gold
804,Customer_804,Male,20,Tabuk,9/1/2021,Platinum
805,Customer_805,Female,38,Tabuk,6/26/2023,Platinum
806,Customer_806,Male,20,Dammam,2/15/2024,Gold
807,Customer_807,Male,49,Tabuk,10/3/2021,Gold
808,Customer_808,Female,49,Jeddah,3/11/2024,Platinum
809,Customer_809,Female,48,Taif,10/16/2025,Silver
810,Customer_810,Male,43,Madinah,10/11/2023,Platinum
811,Customer_811,Female,36,Abha,5/6/2021,Bronze
812,Customer_812,Male,26,Abha,12/16/2022,Bronze
813,Customer_813,Female,42,Jeddah,5/27/2023,Gold
814,Customer_814,Female,44,Abha,4/26/2021,Silver
815,Customer_815,Male,33,Madinah,4/28/2024,Bronze
816,Customer_816,Male,37,Jeddah,11/23/2022,Silver
817,Customer_817,Male,52,Abha,3/18/2021,Platinum
818,Customer_818,Female,54,Taif,5/13/2023,Gold
819,Customer_819,Male,48,Jazan,2/15/2021,Gold
820,Customer_820,Female,54,Tabuk,10/23/2022,Bronze
821,Customer_821,Female,24,Makkah,11/20/2022,Platinum
822,Customer_822,Female,28,Jazan,9/6/2022,Gold
823,Customer_823,Female,30,Khobar,7/25/2024,Bronze
824,Customer_824,Male,36,Madinah,4/8/2021,Gold
825,Customer_825,Female,32,Jazan,3/2/2025,Bronze
826,Customer_826,Male,55,Abha,7/14/2022,Bronze
827,Customer_827,Female,45,Makkah,12/13/2022,Bronze
828,Customer_828,Female,50,Madinah,6/6/2023,Gold
829,Customer_829,Male,44,Tabuk,5/30/2022,Platinum
830,Customer_830,Male,19,Taif,11/2/2025,Silver
831,Customer_831,Female,31,Khobar,7/3/2022,Platinum
832,Customer_832,Male,51,Makkah,1/17/2023,Platinum
833,Customer_833,Male,33,Dammam,3/9/2025,Gold
834,Customer_834,Female,44,Abha,10/28/2025,Bronze
835,Customer_835,Male,44,Madinah,8/14/2025,Gold
836,Customer_836,Male,34,Jazan,4/29/2022,Platinum
837,Customer_837,Male,25,Dammam,1/29/2022,Bronze
838,Customer_838,Male,37,Khobar,9/22/2023,Platinum
839,Customer_839,Female,59,Riyadh,2/18/2022,Silver
840,Customer_840,Female,26,Riyadh,6/14/2022,Gold
841,Customer_841,Male,59,Riyadh,1/19/2025,Platinum
842,Customer_842,Male,21,Jeddah,10/5/2022,Gold
843,Customer_843,Male,44,Abha,10/7/2024,Bronze
844,Customer_844,Female,26,Makkah,8/18/2021,Bronze
845,Customer_845,Female,49,Jeddah,5/3/2022,Bronze
846,Customer_846,Female,39,Jazan,2/18/2025,Platinum
847,Customer_847,Male,45,Makkah,10/23/2021,Bronze
848,Customer_848,Male,31,Madinah,6/20/2023,Platinum
849,Customer_849,Female,55,Riyadh,10/2/2023,Gold
850,Customer_850,Male,38,Taif,5/18/2023,Platinum
851,Customer_851,Male,35,Dammam,1/14/2023,Platinum
852,Customer_852,Female,37,Riyadh,8/14/2024,Bronze
853,Customer_853,Male,60,Makkah,6/3/2022,Platinum
854,Customer_854,Female,58,Abha,7/22/2025,Bronze
855,Customer_855,Male,46,Tabuk,1/17/2021,Platinum
856,Customer_856,Female,37,Jeddah,8/12/2025,Silver
857,Customer_857,Female,31,Dammam,6/18/2023,Gold
858,Customer_858,Female,20,Madinah,11/10/2025,Bronze
859,Customer_859,Female,48,Tabuk,9/19/2025,Gold
860,Customer_860,Female,24,Dammam,12/1/2024,Gold
861,Customer_861,Male,40,Tabuk,5/18/2024,Gold
862,Customer_862,Female,19,Riyadh,8/6/2024,Silver
863,Customer_863,Female,59,Dammam,1/7/2021,Platinum
864,Customer_864,Male,58,Madinah,10/5/2022,Bronze
865,Customer_865,Male,28,Makkah,11/24/2023,Silver
866,Customer_866,Female,38,Khobar,9/7/2023,Silver
867,Customer_867,Female,29,Jazan,8/21/2025,Gold
868,Customer_868,Female,30,Jeddah,4/29/2023,Gold
869,Customer_869,Male,43,Tabuk,9/6/2025,Silver
870,Customer_870,Male,19,Taif,8/18/2024,Silver
871,Customer_871,Male,47,Makkah,6/21/2022,Silver
872,Customer_872,Male,43,Jazan,5/29/2023,Gold
873,Customer_873,Male,23,Abha,12/15/2021,Bronze
874,Customer_874,Male,51,Tabuk,5/3/2025,Platinum
875,Customer_875,Female,25,Makkah,1/1/2025,Silver
876,Customer_876,Male,35,Madinah,3/9/2025,Platinum
877,Customer_877,Female,26,Tabuk,10/20/2025,Silver
878,Customer_878,Male,36,Makkah,5/7/2023,Silver
879,Customer_879,Female,27,Riyadh,8/18/2022,Gold
880,Customer_880,Male,57,Khobar,5/24/2022,Gold
881,Customer_881,Female,23,Riyadh,8/19/2023,Silver
882,Customer_882,Female,43,Makkah,12/31/2024,Platinum
883,Customer_883,Female,56,Madinah,5/30/2021,Bronze
884,Customer_884,Male,21,Abha,4/26/2022,Platinum
885,Customer_885,Female,56,Jazan,12/24/2024,Bronze
886,Customer_886,Male,34,Taif,6/23/2024,Platinum
887,Customer_887,Female,43,Abha,9/28/2021,Bronze
888,Customer_888,Male,34,Dammam,10/29/2023,Platinum
889,Customer_889,Female,47,Dammam,7/3/2021,Gold
890,Customer_890,Female,27,Madinah,8/28/2021,Gold
891,Customer_891,Male,26,Khobar,11/21/2025,Gold
892,Customer_892,Female,45,Madinah,12/1/2025,Gold
893,Customer_893,Female,51,Abha,6/12/2023,Silver
894,Customer_894,Female,49,Dammam,2/13/2024,Platinum
895,Customer_895,Male,30,Dammam,4/22/2021,Silver
896,Customer_896,Male,20,Khobar,6/17/2022,Silver
